// Custom Time Cycle for RTX-Remix only created By Discord Hemry
/////////////////////////////////////////// EXTRASUNNY_LA
//
// Amb            Amb_Obj        Dir            Sky top        Sky bot        SunCore        SunCorona      SunSz    SprSz    SprBght    Shdw    LightShd    PoleShd    FarClp    FogSt     LightOnGround    LowCloudsRGB    BottomCloudRGB    WaterRGBA          Alpha1    RGB1           Alpha2    RGB2           CloudAlpha    IntensityLimit    WaterFogAlpha    DirMult
// Midnight
   128 128 128    255 255 255    255 255 255      3  21  42      0   3   0    255 128   0      5   0   0     0.95    0.95      0.25      200     100           0        4000.0     100.0     0.95             30  20   0       3   3   3        85  85  65 240    248        87  87  87    248        60 121 122      0            90                 0              1.0    
// 1AM
   128 128 128    255 255 255    255 255 255      2  20  37      7   9   0    255 128   0     55  25   0     0.75    0.95      0.23      190     100           0        4000.0     100.0     0.95             31  17   2       7   8   9        78  88  72 240    248        85  85  85    248        60 134 135      0            90                 0              1.0    
// 2AM
   128 128 128    255 255 255    255 255 255      1  20  33     14  16   1    255 128   0    105  51   0     0.55    0.95      0.21      180     100           0        4000.0     100.0     0.95             32  15   4      12  13  16        72  92  80 240    248        84  84  84    248        60 148 149      0            90                 0              1.0    
// 3AM
   128 128 128    255 255 255    255 255 255      1  20  28     22  22   2    255 128   0    155  76   0     0.35    0.95      0.19      170     100           0        4000.0     100.0     0.95             33  13   6      17  19  22        65  96  88 240    248        82  82  82    248        60 162 162      0            90                 0              1.0    
// 4AM
   128 128 128    255 255 255    255 255 255      0  20  24     29  29   3    255 128   0    205 102   0     0.15    0.95      0.17      160     100           0        4000.0     100.0     0.95             34  11   8      22  24  29        59 100  96 240    248        81  81  81    248        60 176 176      0            90                 0              1.0    
// 5AM
   128 128 128    255 255 255    255 255 255      0  20  20     37  36   4    255 128   0    255 128   0    -0.05    0.95      0.15      150     100           0        4000.0     100.0     0.95             35   9  10      27  30  36        53 104 104 240    248        80  80  80    248        60 190 190      0            90                 0              1.0    
// 6AM
   128 128 128    255 255 255    255 255 255     90 205 255    192 106  19    255 128   0    255 128   0     8.35    0.95      0.25      140      93           0        4000.0     100.0     0.75            100  34  25     120  92  88        90 170 170 240    248        86  86  86    248       149  94   0     25           120                 0              1.0    
// 7AM
   128 128 128    255 255 255    255 255 255     90 205 255     90 200 255    255 255 255    255 255 255     2.15    0.95      0.25      100      50          75        4000.0     100.0     0.45            120  40  40     159 142 106       145 170 170 240    248       133 106  70    248        96  61  15     25           180                 0              1.0    
// 8AM
   128 128 128    255 255 255    255 255 255    101 199 253     85 185 255    255 255 255    255 255 255     1.93    0.95      0.19      127      40          98        4000.0      82.0     0.35            104  38  36     156 146 121       134 170 170 240    248       119  98  65    248       110  74  24     25           180                 0              1.0    
// 9AM
   128 128 128    255 255 255    255 255 255    112 194 252     80 170 255    255 255 255    255 255 255     1.71    0.95      0.13      154      30         121        4000.0      64.0     0.25             89  37  33     153 150 136       123 170 170 240    248       106  90  61    248       124  88  33     25           180                 0              1.0    
// 10AM
   128 128 128    255 255 255    255 255 255    124 189 251     75 156 255    255 255 255    255 255 255     1.49    0.95      0.07      181      20         144        4000.0      46.0     0.15             74  36  29     150 155 152       112 170 170 240    248        92  82  56    248       138 101  42     25           180                 0              1.0    
// 11AM
   128 128 128    255 255 255    255 255 255    135 184 250     70 141 255    255 255 255    255 255 255     1.27    0.95      0.01      208       9         167        4000.0      28.0     0.05             59  35  26     147 159 167       101 170 170 240    248        79  74  52    248       152 115  51     25           180                 0              1.0    
// Amb            Amb_Obj        Dir            Sky top        Sky bot        SunCore        SunCorona      SunSz    SprSz    SprBght    Shdw    LightShd    PoleShd    FarClp    FogSt     LightOnGround    LowCloudsRGB    BottomCloudRGB    WaterRGBA          Alpha1    RGB1           Alpha2    RGB2           CloudAlpha    IntensityLimit    WaterFogAlpha    DirMult
// Midday
   128 128 128    255 255 255    255 255 255    147 179 249     66 127 255    255 255 255    255 255 255     1.05    0.95     -0.05      236       0         190        4000.0      10.0    -0.05             44  34  23     145 164 183        90 170 170 240    248        66  66  48    248       166 129  60     25           180                 0              1.0    
// 1PM
   128 128 128    255 255 255    255 255 255    130 161 237     86 130 218    250 231 218    236 226 218     1.45    0.95     -0.05      218       5         173        4000.0      10.0     0.06             54  34  25     152 158 170        84 159 159 240    248        74  74  56    248       154 117  52     25           180                 0              1.0    
// 2PM
   128 128 128    255 255 255    255 255 255    114 144 225    106 134 182    245 207 182    217 197 182     1.85    0.95     -0.05      200      11         157        4000.0      10.0     0.18             65  35  27     160 152 158        78 149 149 240    248        82  82  64    248       143 106  45     25           180                 0              1.0    
// 3PM
   128 128 128    254 254 254    254 254 254     98 127 214    127 138 145    240 183 145    197 169 145     2.25    0.95     -0.05      182      17         140        4000.0      10.0     0.29             76  36  30     168 146 145        72 138 138 240    247        90  90  73    247       131  95  38     25           180                 0              1.0    
// 4PM
   128 128 128    255 255 255    255 255 255     82 109 202    147 141 109    236 159 109    179 140 109     2.65    0.95     -0.05      164      22         124        4000.0      10.0     0.41             87  37  32     176 140 133        67 128 128 240    248        99  99  81    248       120  83  31     25           180                 0              1.0    
// 5PM
   128 128 128    255 255 255    255 255 255     66  92 191    168 145  72    231 135  72    160 112  72     3.05    0.95     -0.05      146      28         107        4000.0      10.0     0.52             98  38  35     184 134 120        61 117 117 240    248       107 107  90    248       108  72  24     25           180                 0              1.0    
// 6PM
   128 128 128    255 255 255    255 255 255     50  75 179    188 149  36    226 111  36    141  83  36     3.45    0.95     -0.05      128      34          91        4000.0      10.0     0.64            109  39  37     192 128 108        55 107 107 240    248       115 115  98    248        97  61  17     25           180                 0              1.0    
// 7PM
   128 128 128    255 255 255    255 255 255     34  58 168    209 153   0    222  88   0    122  55   0     3.85    0.95     -0.05      110      40          75        4000.0      10.0     0.75            120  40  40     200 123  96        50  97  97 240    248       124 124 107    248        86  50  10     25           180                 0              1.0    
// 8PM
   128 128 128    255 255 255    255 255 255      9  15  12      8  10   9    255 128   0    255 128   0     1.95    0.95      0.35      100      60           0        4000.0      10.0     0.95            120  40  40      72 107 159        67  67  67 240    248        81  85  40    248        66  27   0     25           140                 0              1.0    
// 9PM
   128 128 128    255 255 255    255 255 255      6  18  27      4   5   4    255 128   0    130  68   0     1.45    0.95       0.3      130      80           0        4000.0      10.0     0.95             95  33  25      43  59  96        67  67  64 240    248       145 114  62    248        71  39   0     25           115                 0              1.0    
// 10PM
   128 128 128    255 255 255    255 255 255      3  21  42      0   0   0    255 128   0      5   8   0     0.95    0.95      0.25      160     100           0        4000.0      10.0     0.95             70  27  10      15  11  34        67  67  62 240    248       209 143  84    248        76  51   0     25            90                 0              1.0    
// 11PM
   128 128 128    255 255 255    255 255 255      3  21  42      0   1   0    255 128   0      5   4   0     0.95    0.95      0.25      180     100           0        4000.0      55.0     0.95             50  23   5       9   7  18        76  76  63 240    248       148 115  85    248        68  86  61     12            90                 0              1.0    
/////////////////////////////////////////// SUNNY_LA
//
// Amb            Amb_Obj        Dir            Sky top        Sky bot        SunCore        SunCorona      SunSz    SprSz    SprBght    Shdw    LightShd    PoleShd    FarClp    FogSt     LightOnGround    LowCloudsRGB    BottomCloudRGB    WaterRGBA          Alpha1    RGB1           Alpha2    RGB2           CloudAlpha    IntensityLimit    WaterFogAlpha    DirMult
// Midnight
   128 128 128    255 255 255    255 255 255      2  15  30      1   1   0    255 128   0      5   0   0     0.95    0.35      0.35      200     100           0        4000.0     100.0     0.95              0   0   0       3   3   3        85  85  65 240    248       110 126 210    248         0  81 104     55           220                 0              1.0    
// 1AM
   128 128 128    255 255 255    255 255 255      2  20  40      4   8   7    255 128   0     55  25   0     0.75    0.33      0.43      190     100           0        4000.0     100.0     0.95              0   0   0       5   5   6        73  78  62 240    248       108 127 213    248         0  81 102     62           220                 0              1.0    
// 2AM
   128 128 128    255 255 255    255 255 255      3  25  51      8  16  14    255 128   0    105  51   0     0.55    0.31      0.51      180     100           0        4000.0     100.0     0.95              0   0   0       7   7   9        61  71  59 240    248       106 128 216    248         1  82 100     69           220                 0              1.0    
// 3AM
   128 128 128    255 255 255    255 255 255      4  31  62     11  23  22    255 128   0    155  76   0     0.35    0.29      0.59      170     100           0        4000.0     100.0     0.95              0   0   0       9  10  12        49  64  57 240    248       105 129 220    248         2  83  98     76           220                 0              1.0    
// 4AM
   128 128 128    255 255 255    255 255 255      5  36  73     15  31  29    255 128   0    205 102   0     0.15    0.27      0.67      160     100           0        4000.0     100.0     0.95              0   0   0      11  12  15        37  57  54 240    248       103 130 223    248         3  84  96     83           220                 0              1.0    
// 5AM
   128 128 128    255 255 255    255 255 255      6  42  84     19  39  37    255 128   0    255 128   0    -0.05    0.25      0.75      150     100           0        4000.0     100.0     0.95              0   0   0      14  15  18        25  51  52 240    248       102 132 227    248         4  85  95     90           220                 0              1.0    
// 6AM
   128 128 128    255 255 255    255 255 255     89 183 255    200 144  85    255 128   0    255 128   0     1.15    0.45      0.15      140      93           0        4000.0     100.0     0.75            100  34  25     120  92  88        90 170 170 240    248        86  86  86    248       149  94   0    177           220                 0              1.0    
// 7AM
   128 128 128    255 255 255    255 255 255     63 205 255     62 200 255    255 128   0    255 128   0     2.15    0.95     -0.05      211       0         149        4000.0     100.0     0.45            120  40  40     159 142 106       145 170 170 240    248        58 110 115    248       123  70  14    177           220                 0              1.0    
// 8AM
   128 128 128    255 255 255    255 255 255     71 198 255     60 192 249    241 137   0    237 122   2     2.05    0.95     -0.05      216       0         157        4000.0     100.0     0.35            104  38  36     153 139 109       134 170 170 240    248        60 112 116    248       130  73  15    159           220                 0              1.0    
// 9AM
   128 128 128    255 255 255    255 255 255     79 192 255     58 184 243    228 146   0    220 116   5     1.95    0.95     -0.05      221       0         165        4000.0     100.0     0.25             89  37  33     147 136 112       123 170 170 240    248        62 114 117    248       137  77  16    141           220                 0              1.0    
// 10AM
   128 128 128    255 255 255    255 255 255     87 186 255     56 177 238    215 156   0    202 110   8     1.85    0.95     -0.05      226       0         173        4000.0     100.0     0.15             74  36  29     141 133 116       112 170 170 240    248        65 116 118    248       145  80  18    123           220                 0              1.0    
// 11AM
   128 128 128    255 255 255    255 255 255     95 180 255     54 169 232    202 165   0    185 104  11     1.75    0.95     -0.05      231       0         181        4000.0     100.0     0.05             59  35  26     135 130 119       101 170 170 240    248        67 118 119    248       152  84  19    105           220                 0              1.0    
// Amb            Amb_Obj        Dir            Sky top        Sky bot        SunCore        SunCorona      SunSz    SprSz    SprBght    Shdw    LightShd    PoleShd    FarClp    FogSt     LightOnGround    LowCloudsRGB    BottomCloudRGB    WaterRGBA          Alpha1    RGB1           Alpha2    RGB2           CloudAlpha    IntensityLimit    WaterFogAlpha    DirMult
// Midday
   128 128 128    255 255 255    255 255 255    103 174 255     53 162 227    189 175   0    168  98  14     1.65    0.95     -0.05      236       0         190        4000.0     100.0    -0.05             44  34  23     129 128 123        90 170 170 240    248        70 121 120    248       160  88  21     88           220                 0              1.0    
// 1PM
   128 128 128    255 255 255    255 255 255     90 160 240     71 156 195    190 168   0    180 102  12     2.48    0.95     -0.05      218       5         173        4000.0     100.0     0.06             54  34  25     132 131 127        84 159 159 240    248        72 121 119    248       153  84  19     88           220                 0              1.0    
// 2PM
   128 128 128    255 255 255    255 255 255     77 146 226     90 151 164    191 161   0    192 106  10     3.31    0.95     -0.05      200      11         157        4000.0     100.0     0.18             65  35  27     136 135 132        78 149 149 240    248        75 121 118    248       146  80  17     88           220                 0              1.0    
// 3PM
   128 128 128    254 254 254    254 254 254     65 133 212    108 146 133    192 154   0    205 110   8     4.14    0.95     -0.05      182      17         140        4000.0     100.0     0.29             76  36  30     140 139 136        72 138 138 240    247        78 121 117    247       140  76  16     88           220                 0              1.0    
// 4PM
   128 128 128    255 255 255    255 255 255     52 119 197    127 140 102    194 148   0    217 115   6     4.96    0.95     -0.05      164      22         124        4000.0     100.0     0.41             87  37  32     143 143 141        67 128 128 240    248        81 122 116    248       133  72  14     88           220                 0              1.0    
// 5PM
   128 128 128    255 255 255    255 255 255     40 106 183    145 135  71    195 141   0    230 119   4     5.79    0.95     -0.05      146      28         107        4000.0     100.0     0.52             98  38  35     147 147 145        61 117 117 240    248        84 122 115    248       127  68  13     88           220                 0              1.0    
// 6PM
   128 128 128    255 255 255    255 255 255     27  92 169    164 130  40    196 134   0    242 123   2     6.62    0.95     -0.05      128      34          91        4000.0     100.0     0.64            109  39  37     151 151 150        55 107 107 240    248        87 122 114    248       120  64  11     88           220                 0              1.0    
// 7PM
   128 128 128    255 255 255    255 255 255     15  79 155    183 125   9    198 128   0    255 128   0     7.45    0.95     -0.05      110      40          75        4000.0     100.0     0.75            120  40  40     155 155 155        50  97  97 240    248        90 123 113    248       114  61  10     88           220                 0              1.0    
// 8PM
   128 128 128    255 255 255    255 255 255     15  74 153      8  11   9    255 128   0    255 128   0     1.95    0.95      0.15      100      60           0        4000.0      43.0     0.95              0   0   0     163  83  63        67  67  67 240    248       129  93  71    248        66  27   0    177           220                 0              1.0    
// 9PM
   128 128 128    255 255 255    255 255 255      8  44  91      4   5   4    255 128   0    130  68   0     1.45    0.65      0.25      130      80           0        4000.0      42.0     0.95             35  13   5     109  69  59        67  67  64 240    248       129  46  35    248        66  66   0    144           140                 0              1.0    
// 10PM
   128 128 128    255 255 255    255 255 255      2  15  30      0   0   0    255 128   0      5   8   0     0.95    0.35      0.35      160     100           0        4000.0      41.0     0.95             70  27  10      55  55  55        67  67  62 240    248       129   0   0    248        66 106   0    111            60                 0              1.0    
// 11PM
   128 128 128    255 255 255    255 255 255      2  15  30      0   0   0    255 128   0      5   4   0     0.95    0.35      0.35      180     100           0        4000.0      70.5     0.95             35  13   5      29  29  29        76  76  63 240    248       119  63 105    248        33  93  52     83           140                 0              1.0    
/////////////////////////////////////////// EXTRASUNNY_SMOG_LA
//
// Amb            Amb_Obj        Dir            Sky top        Sky bot        SunCore        SunCorona      SunSz    SprSz    SprBght    Shdw    LightShd    PoleShd    FarClp    FogSt     LightOnGround    LowCloudsRGB    BottomCloudRGB    WaterRGBA          Alpha1    RGB1           Alpha2    RGB2           CloudAlpha    IntensityLimit    WaterFogAlpha    DirMult
// Midnight
   128 128 128    255 255 255    255 255 255      1  13  29      0   0   0    255 128   0      5   0   0     0.95    0.25      0.85      200     102           0        4000.0     100.0     0.95             30  20   0       3   3   3        85  85  65 240    248        50  61 114    248        14  46  55     25            80                 0              1.0    
// 1AM
   128 128 128    246 242 240    255 255 255      2  18  40      3   3   4    255 128   0     55  25   0     0.75    0.25      0.85      190     101           0        3360.0      90.0     0.95             31  17   2       7   8   9        78  88  72 240    248        58  66 114    248        18  44  50     25            80                 0              1.0    
// 2AM
   128 128 128    237 230 225    255 255 255      3  24  51      6   6   8    255 128   0    105  51   0     0.55    0.25      0.85      180     101           0        2720.0      80.0     0.95             32  15   4      12  13  16        72  92  80 240    248        67  72 114    248        22  43  45     25            80                 0              1.0    
// 3AM
   128 128 128    228 218 211    255 255 255      3  30  62      9   9  12    255 128   0    155  76   0     0.35    0.25      0.85      170     100           0        2080.0      70.0     0.95             33  13   6      17  19  22        65  96  88 240    248        75  78 114    248        26  42  40     25            80                 0              1.0    
// 4AM
   128 128 128    219 206 196    255 255 255      5  36  73     12  12  16    255 128   0    205 102   0     0.15    0.25      0.85      160     100           0        1440.0      60.0     0.95             34  11   8      22  24  29        59 100  96 240    248        84  84 114    248        30  41  35     25            80                 0              1.0    
// 5AM
   128 128 128    210 194 182    255 255 255      6  42  84     15  15  20    255 128   0    255 128   0    -0.05    0.25      0.85      150     100           0         800.0      50.0     0.95             35   9  10      27  30  36        53 104 104 240    248        93  90 114    248        34  40  30     25            80                 0              1.0    
// 6AM
   128 128 128    255 255 255    255 255 255     90 205 255    200 144  85    255 128   0    255 128   0     8.35    0.15      0.35      140      93           0        4000.0      50.0     0.75            100  34  25     120  92  88        90 170 170 240    248        86  86  86    248       149  94   0     25           120                 0              1.0    
// 7AM
   128 128 128    255 255 255    255 255 255     90 205 255    114 148 166    255 128   0    255 128   0     1.15    0.15      0.75      100      50          75        4000.0      10.0     0.45            120  40  40     159 142 106       145 170 170 240    248       106 107  84    248        96  61  15     25           120                 0              1.0    
// 8AM
   153 153 153    255 254 254    255 255 255     94 196 254    103 138 170    255 128   0    255 128   0     1.11    0.15      0.65      127      40          98        4000.0      10.0     0.35            104  38  36     156 146 121       134 170 170 240    248       101 101  75    248       101  67  20     25           106                 0              1.0    
// 9AM
   178 178 178    255 254 254    255 255 255     98 187 253     93 129 174    255 128   0    255 128   0     1.07    0.15      0.55      154      30         121        4000.0      10.0     0.25             89  37  33     153 150 136       123 170 170 240    248        96  96  67    248       107  74  25     25            92                 0              1.0    
// 10AM
   204 203 203    255 254 254    255 255 255    102 178 252     83 120 178    255 128   0    255 128   0     1.03    0.15      0.45      181      20         144        4000.0      10.0     0.15             74  36  29     150 155 152       112 170 170 240    248        91  90  59    248       113  80  30     25            78                 0              1.0    
// 11AM
   229 228 228    255 254 254    255 255 255    106 169 251     73 111 182    255 128   0    255 128   0     0.99    0.15      0.35      208       9         167        4000.0      10.0     0.05             59  35  26     147 159 167       101 170 170 240    248        86  85  51    248       119  87  35     25            63                 0              1.0    
